"text","created_at","retweet_count","favorite_count","display_text_width"
"The USA doesn’t have Freedom of the Press, we have Suppression of the Story, or just plain Fake News. So much has been learned in the last two weeks about how corrupt our Media is, and now Big Tech, maybe even worse. Repeal Section 230!",2020-10-28 16:33:31,47455,185222,236
"https://t.co/YGAn4QULA4",2020-10-28 16:27:33,18305,72031,0
"It’s amazing. Twitter refuses to allow the any mention of the Biden corruption story which was carried so well on @TuckerCarlson last night. It’s the biggest story and Big Tech, together with the Lamestream Media, isn’t allowing a word to be said about it.",2020-10-28 15:22:16,55540,185073,256
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ",2020-10-28 15:20:29,10323,43354,92
"Incredible evening, incredible people. Love Nebraska, and there were plenty of great people from Iowa there also! $28 Billion for Farmers!!! https://t.co/S7tn3krGdz",2020-10-28 14:51:48,18087,95270,140
"Covid, Covid, Covid is the unified chant of the Fake News Lamestream Media. They will talk about nothing else until November 4th., when the Election will be (hopefully!) over. Then the talk will be how low the death rate is, plenty of hospital rooms, &amp; many tests of young people.",2020-10-28 12:35:47,32175,159651,284
"Thank you Charles. She will be a great one! https://t.co/T2UbLXtMmZ",2020-10-28 12:15:44,9596,61307,43
"As a developer long ago, and continuing to this day, the politicians ran Chicago into the ground. I was able to make an appropriately great deal with the numerous lenders on a large and very beautiful tower. Doesn’t that make me a smart guy rather than a bad guy?",2020-10-28 11:32:35,21303,142563,263
"https://t.co/f1mqYvg6Fm",2020-10-28 04:56:33,52506,270983,23
"We are spending more in Florida, and we are winning big in Florida. Actually, we are winning big in many states as the Great Red Wave begins to form!",2020-10-28 03:31:45,28929,187536,149
"https://t.co/YGnjje9G4P",2020-10-28 03:02:37,21932,82256,23
"https://t.co/gsFSgh2KPc https://t.co/IriTZzvGtY",2020-10-28 02:53:38,16057,80833,23
"https://t.co/gsFSgh2KPc https://t.co/HoLVYSOU2I",2020-10-28 02:52:29,12174,63864,23
"THANK YOU NEBRASKA! Get your friends, get your family, get your neighbors &amp; co-workers &amp; GET OUT AND VOTE! We didn’t come this far and fight this hard to surrender our Country back to the Corrupt Washington Swamp. On 11/3 we must finish the job &amp; Drain the Swamp once and for all! https://t.co/G8Oqvi5YSa",2020-10-28 02:28:41,22432,102184,292
"https://t.co/rEThigvI5W",2020-10-28 02:08:26,13797,48638,23
"https://t.co/FU5IncJ4VI",2020-10-28 02:08:16,9591,47599,23
"THANK YOU NEBRASKA! 
https://t.co/k9DWvZO10b",2020-10-28 02:08:10,12419,79573,44
"On my way to Nebraska, after a great evening in Wisconsin with hardworking American Patriots! https://t.co/gsFSgh2KPc https://t.co/RKVwie1QT9",2020-10-28 00:18:06,10434,78012,117
"Thank you WISCONSIN, get out and VOTE! Together, we are going to MAKE AMERICA GREAT AGAIN!! https://t.co/SGEsnCDbVH",2020-10-28 00:05:00,12872,73889,115
"Joe Biden is a corrupt politician. He wants to send YOUR jobs to China, while his family rakes in millions from the Chinese Communist Party. If Biden wins, China will OWN the USA. When we win, YOU win, Wisconsin wins, and AMERICA wins! #VOTE",2020-10-27 23:33:46,45898,207736,241
"Under my leadership, we achieved the most Secure Border in U.S. History! My opponent’s insane immigration plan completely eliminates U.S. borders by implementing nationwide catch-and-release. Joe Biden would make every community into a Sanctuary City for violent criminals. #VOTE",2020-10-27 23:33:18,19779,96123,279
"https://t.co/xgVRpP2Tjc",2020-10-27 23:25:30,15105,53760,23
"https://t.co/Nd9RVXPp5p",2020-10-27 23:24:55,7923,41046,23
"WISCONSIN—If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! #MAGA https://t.co/MdAhKWqo9H",2020-10-27 23:22:25,12653,58784,279
"THANK YOU WISCONSIN!
https://t.co/MYxQShL5nm",2020-10-27 23:18:19,8563,48214,44
"Just landed in Wisconsin and passed this great sign, thank you! See everyone soon!! #MAGA https://t.co/l2G8JCXnqz",2020-10-27 21:53:51,21848,156380,89
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ",2020-10-27 21:21:23,10187,45924,92
"https://t.co/gsFSgh2KPc https://t.co/gs5RMGGhDR",2020-10-27 21:18:25,16556,85022,23
"https://t.co/fm20Bkw1NJ",2020-10-27 20:42:45,7732,44239,23
"This Election Day, you must stop the Anti-American Radicals by delivering Joe Biden and the Far-Left a thundering defeat at the ballot box! Get out and VOTE! On November 3rd we must finish the job and Drain the Swamp once and for all!! #MAGA https://t.co/w1EHpIapxt",2020-10-27 20:41:27,12750,51796,265
"https://t.co/sOxdRHa4el",2020-10-27 20:34:59,6849,36535,23
"Last night, we made history and confirmed Amy Coney Barrett to the United States Supreme Court! Justice Barrett will defend our rights, our liberties, and our God-Given FREEDOM! https://t.co/Wv6WVHovJG",2020-10-27 20:34:28,13507,76024,201
"This election is a choice between a TRUMP RECOVERY or a BIDEN DEPRESSION. It’s a choice between a TRUMP BOOM or a BIDEN LOCKDOWN. It’s a choice between our plan to Kill the virus – or Biden’s plan to kill the American Dream! https://t.co/DreEqXJMNu",2020-10-27 20:32:40,17791,77726,248
"https://t.co/BC2h4oZhQp",2020-10-27 20:31:24,9643,34142,23
"THANK YOU MICHIGAN!
https://t.co/GlYrV2xDOO",2020-10-27 20:24:34,8621,47797,43
"3 Points up in Michigan, 2 Points up in Wisconsin, 3 Points up in Pennsylvania. The Great Red Wave is forming, and getting ready to VOTE!",2020-10-27 18:15:40,30317,175261,137
"Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!",2020-10-27 18:06:36,27620,186116,93
"https://t.co/x8OS4NpvHh",2020-10-27 17:42:40,11010,58174,23
"https://t.co/401tLM5v3f",2020-10-27 17:42:21,13190,46402,23
"In Lufkin, Texas — someone was stealing Trump signs, so an anonymous tree climber put up 30 of them throughout the community. Love it, thank you! #MAGA https://t.co/Ixx7iBxiYM",2020-10-27 17:41:16,20950,93519,151
"Now @FoxNews is playing Obama’s no crowd, fake speech for Biden, a man he could barely endorse because he couldn’t believe he won. Also, I PREPAID many Millions of Dollars in Taxes.",2020-10-27 16:28:27,20407,110932,181
"Thank you Michigan—leaving the White House shortly, see you soon! https://t.co/I6VHSgKMSB",2020-10-27 16:06:14,17103,103168,89
"They (his handlers) ripped Sleepy Joe off the stage yesterday when he got lost in a “mental fog”. A disaster. Very little reporting on this!",2020-10-27 15:35:40,34374,170370,140
"Thank you to the Boston Herald. A great honor! https://t.co/Wlzcgc9eDo",2020-10-27 15:28:11,11022,66137,46
"The biggest difference between now and 2016 is @FoxNews. They are a whole different deal. Despite this, our campaign is doing much better, with bigger crowds and even more (much!) enthusiasm, than we had in 2016. Big Debate &amp; SCOTUS Win! Real Polls have us winning everywhere!",2020-10-27 15:25:12,15778,80700,280
"Obama is drawing VERY small (tiny) numbers of people. Biden is drawing almost no one. We are drawing tens of thousands of people. You’ll see that again today. The Great Red Wave is coming!!!",2020-10-27 15:13:01,33769,186613,190
"Death rate of people going into hospitals is MUCH LOWER now than it was. @MSNBC  Wow, MSDNC has come a long way! The fact is that we have learned and done a lot about this Virus. Much different now than when it first arrived on our shores, and the World’s, from China!",2020-10-27 14:57:09,13660,67662,268
"Thank you very much to the great @WashTimes for the wonderful Endorsement of the job I have done as President. “His record of achievement in his first term is unmatched by any president in modern times. A second term is likely to bring more successes and a stronger America.”",2020-10-27 14:07:05,20281,90269,275
"https://t.co/gsFSghkmdM https://t.co/ao85KjMeBW",2020-10-27 13:53:52,22193,111649,23
"3% up in Pennsylvania!",2020-10-27 13:47:38,19559,152318,22
"Big GDP projected. Pelosi only looking to Bail Out badly run Democrat Cities. Tap, Tap, Taping us along. She has little interest in helping out the “people”.",2020-10-27 13:36:30,18978,91314,157
"Until November 4th., Fake News Media is going full on Covid, Covid, Covid. We are rounding the turn. 99.9%.",2020-10-27 13:18:53,28041,155496,107
"Three BIG Rallies today. Lansing, Michigan. West Salem, Wisconsin. Omaha, Nebraska. We are winning all over the place. See you later!!!",2020-10-27 13:13:07,21262,130705,135
"New York. Vote for Trump. What (the Hell!) do you have to lose? https://t.co/XqURHZxCxP",2020-10-27 13:03:09,14743,77687,63
"To beautiful Staten Island and Brooklyn. Nicole has my Complete and Total Endorsement. VOTE! https://t.co/HKxs7Pavgj",2020-10-27 12:59:01,7643,38273,92
"Thank you to the most incredible people on earth. I stand with you 100%. Get that great Officer back to work! https://t.co/nMH3MlBCqU",2020-10-27 12:51:11,11143,54051,109
"Claudia Tenney is GREAT. Loves New York &amp; USA. She has my Full &amp; Complete Endorsement! VOTE https://t.co/30sGVdMDLu",2020-10-27 12:43:30,6626,33439,99
"Rose is a disaster for New York. Not listened to, or respected, in Washington. A puppet for Pelosi! https://t.co/lvs7UnC2bI",2020-10-27 12:40:07,6358,30244,99
"Let New York’s Finest finally do their job! https://t.co/XqURHZxCxP",2020-10-27 12:36:50,6284,36007,43
"MAKE AMERICA GREAT AGAIN!",2020-10-27 11:54:03,37189,284031,25
"7 DAYS!!!",2020-10-27 11:53:25,27001,236370,9
"The Real Polls are now saying that I am WINNING! Biggest (and most exciting) Rallies EVER. Rasmussen, 53% National. https://t.co/3KcpdwTmjv",2020-10-27 11:51:11,14005,69490,115
".@TheJusticeDept https://t.co/3yMKdapTt8",2020-10-27 11:45:31,7666,30349,16
"ALL THE FAKE NEWS MEDIA WANTS TO TALK ABOUT IS COVID, COVID, COVID. ON NOVEMBER 4th, YOU WON’T BE HEARING SO MUCH ABOUT IT ANYMORE. WE ARE ROUNDING THE TURN!!!",2020-10-27 11:31:39,26363,156356,159
"Philadelpiha MUST HAVE POLLWATCHERS!",2020-10-27 11:27:09,24042,149508,36
"Drudge is DOWN 61% since he went Liberal and/or Crazy.  Heading to oblivion! https://t.co/AD6Jcey7vW",2020-10-27 11:16:57,8085,44297,76
"I agree! https://t.co/HlcuuyhZtz",2020-10-27 11:08:12,7794,68238,8
"Biden’s Handler’s want to expand the Court. This would be very bad for the USA. On top of that they don’t want to provide a list of who would be chosen for the Court. MUST HAVE A LIST OF THESE RADICAL LEFT JUDGES!",2020-10-27 11:07:32,15824,82303,213
"Strongly Trending (Google) since immediately after the second debate is CAN I CHANGE MY VOTE? This refers changing it to me. The answer in most states is YES. Go do it. Most important Election of your life!",2020-10-27 10:53:06,52190,210945,206
"https://t.co/Wv6WVH6US8",2020-10-27 03:41:08,30436,150301,0
"https://t.co/sFRCTwIwPm",2020-10-27 02:21:12,28326,166056,23
"https://t.co/bjC5XWlfOJ",2020-10-27 02:21:04,9162,53008,23
"https://t.co/CCuTybUbqi",2020-10-27 02:20:54,10256,64178,23
"https://t.co/5FaguoWuHU",2020-10-27 02:20:11,8511,48567,23
"https://t.co/gsFSghkmdM https://t.co/zNoPFsTnn3",2020-10-27 00:00:25,16819,77786,23
"Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.",2020-10-26 23:43:16,0,0,108
"https://t.co/RjtXxzjuuo",2020-10-26 22:43:43,21442,144385,0
"https://t.co/aax936uVzZ",2020-10-26 22:38:39,7522,42240,23
"https://t.co/UPt8DZQC4N",2020-10-26 22:38:31,6768,36686,23
"https://t.co/JlSNwSv2zZ",2020-10-26 22:38:16,6512,35144,23
"Thank you Martinsburg, Pennsylvania! #MAGA https://t.co/RddwLxMfxL https://t.co/w6dpfZbdYO",2020-10-26 22:22:36,8541,47043,66
"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industry—that means NO fracking, NO jobs, and NO energy for Pennsylvania Families!",2020-10-26 19:59:03,42057,174617,277
"https://t.co/gsFSgh2KPc",2020-10-26 19:37:46,7945,43561,23
"https://t.co/BC2h4oZhQp",2020-10-26 19:35:46,19261,61746,23
"Thank you Lititz, Pennsylvania! MAKE AMERICA GREAT AGAIN!! 
https://t.co/8o90JJBj3v",2020-10-26 19:32:32,10010,52998,83
"https://t.co/JRgOPXosfY",2020-10-26 17:06:43,10133,52046,23
"Played this video at today’s rally in Allentown, Pennsylvania—a must watch! https://t.co/BC2h4oZhQp",2020-10-26 17:00:24,40324,105743,99
"Thank you Allentown, Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSghkmdM https://t.co/aA0I8pBEGb https://t.co/ngUKFNhM0Q",2020-10-26 16:53:10,9717,49992,134
"Thank you! #MAGA https://t.co/4hBUMgeAHi",2020-10-26 14:36:02,26499,137027,40
"https://t.co/gsFSghkmdM https://t.co/CgDeqKDXGH",2020-10-26 13:06:04,19630,81694,23
"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!",2020-10-26 12:58:11,52203,329467,87
"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!",2020-10-26 12:46:31,34725,174927,206
"New York, California, Illinois. People are FLEEING, Taxes and Crime are going through the roof. VOTE TRUMP, I will turn it around, and FAST!",2020-10-26 11:46:52,30042,163975,140
"MAKE AMERICA GREAT AGAIN!",2020-10-26 11:41:40,48340,350266,25
"We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!",2020-10-26 11:41:15,29829,188922,79
"Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!",2020-10-26 11:39:56,24439,122416,170
"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!",2020-10-26 11:36:35,21530,109560,280
"Joe Biden called me George yesterday. Couldn’t remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!",2020-10-26 11:30:44,56925,279042,185
"“A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices.” @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!",2020-10-26 04:39:11,36180,144287,277
"Texas, Pennsylvania, Ohio, and others, please watch. His party, and Joe, will stop Fracking immediately. Millions of jobs lost as energy prices soar. Vote Trump! https://t.co/YHQyvfetSp",2020-10-25 23:24:33,30664,111024,161
"Suburban women are STRONG for President Trump. Watch this @60Minutes clip! https://t.co/DL38a1qUAz",2020-10-25 23:19:11,13958,69253,74
"In honor of Maine! https://t.co/cR5fdwgSDh",2020-10-25 22:22:58,11647,57275,18
"Biden dumped New Hampshire in the Dem Primaries, left early. I had my first big victory there - Do it again! https://t.co/7LzwR4Ot9W",2020-10-25 22:21:30,14227,73486,108
"Great people. Vote for Trump! https://t.co/ngDGgKuzOo",2020-10-25 22:15:41,13923,75773,29
"Congratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effective at midnight. Many lives will be saved. Proud of my team @SecPompeo &amp; Steve Biegun &amp; @WHNSC for getting the deal done!",2020-10-25 21:44:43,39042,184147,276
"Thank you Rabbis! https://t.co/Lwo07ggfuc",2020-10-25 21:43:31,14654,70788,17
"https://t.co/GiekCMY3tY",2020-10-25 21:39:15,9175,45323,23
"THANK YOU MAINE! #MAGA
https://t.co/bE4MhH23o9",2020-10-25 21:38:50,14870,85984,46
"He didn’t stick around for the primaries, either. He left WAY early https://t.co/dXBTtMP010",2020-10-25 19:18:16,13924,69789,67
"https://t.co/gsFSgh2KPc https://t.co/KTe3etEKhs",2020-10-25 18:45:43,11307,64550,23
"Amazing! https://t.co/jQXxeQlovz",2020-10-25 18:39:29,8917,44333,8
"THANK YOU NEW HAMPSHIRE!
https://t.co/XEoCm4v1M5",2020-10-25 18:31:04,10693,63098,48
"Congratulations to @SenRonJohnson for his dogged pursuit, as Chairman of Homeland, of POLITICAL CORRUPTION!",2020-10-25 15:51:43,22264,120749,107
"Have a GREAT “MAGA-GRAS” Rally today on our wonderful Long Island. Cut Taxes, Stop Crime, VOTE FOR TRUMP. Our City and State are a MESS. What do you have to lose? Thank you!!!",2020-10-25 13:57:55,30510,177265,175
"Pennsylvania Ballot “mistakes” made, in my opinion, on purpose by the Democrat Governor, puts Republicans, in particular @SeanParnellUSA, at great risk. Corrupt politics in Pennsylvania must be investigated immediately. By the way, Philadelphia is out of control. @TheJusticeDept",2020-10-25 12:45:49,31208,114309,279
"So important to VOTE for Republicans in the House. Break away from Pelosi and her high Taxing new Radical Left friends. Protect your 2nd Amendment, Military, Vets, and sooo much more!",2020-10-25 12:08:59,44006,210463,183
".@SeanParnellUSA is a bright star for Pennsylvania. Military, Vets, Low Taxes and your 2nd Amendment will be totally protected. His opponent is a weak and ineffective puppet for Pelosi and her new Radical Left friends. Vote for Sean Parnell!",2020-10-25 12:02:12,19898,86170,241
"So true! https://t.co/obRV4tvaNo",2020-10-25 05:05:03,16096,93575,8
