"text","created_at","retweet_count","favorite_count","display_text_width"
"Honored to welcome Prime Minister of Estonia Jüri Ratas to the @WhiteHouse today! https://t.co/fcFiz1OpXh",2019-10-31 22:57:48,316,1775,81
"While the Do Nothing Democrats spend all of their time dividing our country and ignoring the issues, President @realDonaldTrump &amp; our entire Administration will continue to focus on the issues that matter most to the American people! <U+0001F1FA><U+0001F1F8> https://t.co/ZgHtQLVagV",2019-10-31 22:53:19,967,3935,240
"Thanks to the Courage of our Armed Forces and the Decisive Leadership of President @realDonaldTrump, the leader of ISIS, Abu Bakr al-Baghdadi, was brought to justice. The world’s number one terrorist is dead. https://t.co/hkqsG3mH7I",2019-10-31 22:53:18,781,3821,208
"Under President @realDonaldTrump’s leadership, @SecPompeo and our Delegation secured a ceasefire in Syria after hours of negotiation in Turkey. https://t.co/L0tTjvpUtg",2019-10-31 22:53:14,559,2439,143
"Earlier this month, delivered speech at @TheWilsonCenter putting China on notice that the era of economic surrender is over. https://t.co/JWI0zpiaVx https://t.co/1AMdsUT8fa",2019-10-31 22:53:11,584,2398,148
"Thanks to President @realDonaldTrump’s leadership, the great work of @DHSgov &amp; cooperation with Mexico, Apprehensions at the Border have declined by 60% in the last four months. This Administration has been committed to keeping Americans safe since Day One!",2019-10-31 22:53:08,637,2673,261
"The @WhiteHouse launched https://t.co/aX2HLIFgHf, a resource that will help millions of Americans find treatment for addiction and combat the opioid crisis sweeping our nation. https://t.co/UcdoFduo60",2019-10-31 22:53:08,621,2482,176
"Our Administration traveled across the country promoting a trade deal that will greatly benefit America’s farmers, ranchers and manufacturers . . . a trade deal that has been sitting on Speaker Pelosi’s desk for over a YEAR. https://t.co/8dUebHyQ4A",2019-10-31 22:53:06,880,2757,248
"Under the leadership of President @realDonaldTrump, S&amp;P 500 reached a RECORD HIGH providing a huge win for the American people! https://t.co/qvEfIyCudm",2019-10-31 22:53:06,666,2678,155
"Unemployment fell to a 50 YEAR LOW because President @realDonaldTrump’s policies are working for the American people! https://t.co/oY3G6FWYil",2019-10-31 22:53:06,813,3046,141
"It’s been 37 Days since the Do Nothing Democrats started their latest effort to overturn the will of the American people. While they’re spending all of their time on Partisan Impeachment, here’s what President @realDonaldTrump &amp; our Admin have been doing for the American people:",2019-10-31 22:53:05,5762,22427,283
"""I have some serious concerns with the way the closed-door depositions were run &amp; am skeptical that we will have a process that is open, transparent &amp; fair...going down this path is a mistake."" Impeachment obsessed Dems should listen to Collin Peterson.
https://t.co/cN7xpRYUuU",2019-10-31 19:40:49,2021,8415,285
"Senate Democrats just voted to filibuster the annual funding for the U.S. armed forces. It’s the second time they have blocked defense funding in two months. We can’t advance it.

Remember when Democrats said their impeachment obsession wouldn't stop them from legislating?",2019-10-31 19:39:02,19427,0,140
"Today is a dark day for this chamber. It will be a day remembered as a time when a political party tried to not only change the results of the LAST election, but also influence the NEXT one.
https://t.co/buNgOrYzZ0",2019-10-31 19:38:58,4448,0,139
"https://t.co/5bSGd4mdRs",2019-10-31 19:25:32,292,1776,0
"A real treat hosting families at the Vice President’s Residence with the @VP for Halloween trick-or-treating! <U+0001F383><U+0001F36D> https://t.co/ixTmG5ygnB",2019-10-31 19:13:02,525,0,140
"Today, @FLOTUS and @SecondLady traveled together to South Carolina in a joint effort to highlight emergency preparedness—plus, a special visit to service members and their families! #BeBest

Details on their trip: https://t.co/A68ueVC88u https://t.co/sNVrwqd2tW",2019-10-31 01:35:26,1321,0,140
"""We salute your unyielding service, your unbreakable resolve, and your untiring devotion to our great Nation."" https://t.co/sUQZjKHfO3",2019-10-31 01:35:24,3074,0,140
"""He's completed 5 tours in Afghanistan, a deployment in Africa, and he continues to serve our country on Active Duty today."" 

On behalf of a grateful nation, thank you for your service Master Sergeant Williams! <U+0001F1FA><U+0001F1F8> https://t.co/o8am4vFlSw",2019-10-30 23:07:39,3385,0,140
"""Matt's incredible heroism helped ensure that not a single American soldier died in the Battle of Shok Valley."" https://t.co/8cNNkErNQw",2019-10-30 23:07:38,2024,0,140
"President @realDonaldTrump just presented the Medal of Honor to Master Sergeant Matthew Williams! https://t.co/QOjjMRl6d5",2019-10-30 22:29:42,1780,0,137
"LIVE: President @realDonaldTrump Presents the Medal of Honor https://t.co/gjobhuKLL4",2019-10-30 22:29:40,2664,0,100
"Since the start of our Administration, President @realDonaldTrump has been committed to fighting the opioid crisis. Today, the @WhiteHouse launched a confidential resource to find treatment for substance abuse &amp; learn more about mental health &amp; addiction. https://t.co/5F7r4nr6v8",2019-10-30 20:58:11,1405,5578,287
".@SecondLady and I are looking forward to welcoming children to the Vice President’s Residence tonight for Halloween Trick-or-Treating! https://t.co/W3K6heJ1TB",2019-10-30 20:31:56,678,5075,135
"Saddened to see the devastation in California due to the wildfires. We’re praying for everyone affected and for the safety of the historic Reagan Library. We’re grateful for the brave first responders &amp; firefighters in the area as they continue to work on controlling the fire.",2019-10-30 19:00:45,1738,12110,281
"Thank you @GM, @FiatChrysler_NA, @Toyota, and @GloblAutomkrs for standing with us for Better, Cheaper, Safer Cars for Americans. California has treated the Auto Industry very poorly for many years, harming Workers and Consumers. We are fixing this problem! https://t.co/cf6I1e0yjQ",2019-10-30 18:17:40,10873,0,139
"Tomorrow, @FLOTUS and @SecondLady will travel to Charleston, South Carolina, to highlight emergency preparedness efforts at a local elementary school and Joint Base Charleston.

The First Lady will also deliver remarks to our troops and their families! https://t.co/rfsuuo9svW",2019-10-30 15:49:14,3057,0,140
"Our nation is proud and the American people will forever be grateful for the soldiers at @forthood. They come from the rest of us, but make no mistake about it: they are the best of us. They are “Army Strong.” https://t.co/ER56Fh0ZOu",2019-10-29 20:52:54,911,4785,209
"From the start of our administration, President @realDonaldTrump has taken decisive action to make our military stronger than ever before! The President understands that our nation’s security depends on our military strength &amp; the brave men &amp; women at @forthood are that strength! https://t.co/HGuV7IM0TT",2019-10-29 19:50:52,607,2984,288
"To all of the men and women who work, and train, and deploy from Fort Hood: The American people stand with you every day and President @realDonaldTrump will always have your back! https://t.co/NSyYYQ144y",2019-10-29 19:50:19,684,4135,179
"TROOP TALK: Vice President Mike Pence speaks to more than 1,000 #FortHood troops. #USArmy #VP #Trump #Pence #PhantomLethal #IIICorps #GreatPlace  https://t.co/sdesKCS31Z",2019-10-29 17:15:39,349,0,140
"Vice President Mike Pence takes part in a roundtable discussion on transition assistance at #FortHood. The #VP is set to speak to #Soldiers and their families within the hour. #USArmy #Trump #Pence https://t.co/8E1hCUHaT7",2019-10-29 17:15:37,150,0,140
"President @realDonaldTrump and I stand with the veterans of our great nation! It was an honor to pay a debt of gratitude today and discuss how we can better support our veterans and help them utilize the benefits they earned wearing the uniform of the United States. https://t.co/0n9VDROsF5",2019-10-29 17:15:31,932,4526,266
"The 1st Cavalry Division has played an indispensable role in every major conflict of the last century and it was an honor to see some of their skills demonstrated today. https://t.co/gYKAahXcQr",2019-10-29 16:55:33,450,2760,169
"VICE PRESIDENT MEETS WITH #FIRSTTEAM

Vice President Mike Pence has begun his busy day on #FortHood meeting face-to-face with #Soldiers from the #1stCavalryDivision, seeing first hand the power they bring to the fight.

#USArmy #Trump #Pence #FirstCav #News #HappeningNow #VPPence https://t.co/RX4Ts19Uh2",2019-10-29 16:14:54,303,0,140
"Thank you to the soldiers from the 1st Cavalry Division for the demonstration today at The Great Place, @forthood. Our nation will forever be grateful for your service to our country! https://t.co/AzzoLVJCea",2019-10-29 16:14:38,492,2724,183
"Just confirmed that Abu Bakr al-Baghdadi’s number one replacement has been terminated by American troops. Most likely would have taken the top spot - Now he is also Dead!",2019-10-29 13:33:43,44852,0,139
"VP PENCE ARRIVES AT #FORTHOOD

The VP is at the Great Place to speak to #Soldiers, see how we train, and to deliver an important address.  Keep an eye on this #Twitter account for #updates throughout the day!

#USArmy #Pence #Trump #News #HappeningNow https://t.co/jl9WwZKz0S",2019-10-29 13:16:27,245,0,140
"A great day in Pelican State! Thank you for the warm Louisiana welcome! https://t.co/Btum6qD905",2019-10-29 01:48:07,595,4387,71
"We have declassified a picture of the wonderful dog (name not declassified) that did such a GREAT JOB in capturing and killing the Leader of ISIS, Abu Bakr al-Baghdadi! https://t.co/PDMx9nZWvw",2019-10-28 20:27:31,114888,0,140
"This Administration stands up for law enforcement.

We condemn anti-police bias in all forms.

We're giving our LEOs the support, resources, and respect they deserve. https://t.co/gaDRuqfrGq",2019-10-28 18:52:13,2894,0,140
"THANK YOU #IACP2019! https://t.co/iUr5OpgT7X",2019-10-28 18:51:59,10185,0,65
"The S&amp;P just hit an ALL TIME HIGH. This is a big win for jobs, 401-K’s, and, frankly, EVERYONE! Our Country is doing great. Even killed long sought ISIS murderer, Al-Baghdadi. We are stronger than ever before, with GREAT upward potential. Enjoy!",2019-10-28 18:26:04,27467,0,144
"An attack on law enforcement is an attack on all Americans. https://t.co/Jt0AJUlE4E",2019-10-28 18:25:21,2249,0,99
"President @realDonaldTrump will never put criminals, including criminal aliens, before law-abiding American citizens. https://t.co/k988UPHNQW",2019-10-28 18:25:15,4319,0,140
"Just now, President @realDonaldTrump joined thousands of law enforcement officers at #IACP2019! https://t.co/Xg3q3I75Bo",2019-10-28 18:25:01,1691,0,135
"LIVE: President @realDonaldTrump Speaks at #IACP2019 https://t.co/HgV3xGk8op",2019-10-28 18:24:53,1799,0,92
"Abu Bakr al-Baghdadi was violently eliminated last night. He will never again harm another innocent man, woman, or child. 

The world is now a much safer place. https://t.co/CWGoXs7Mb1",2019-10-27 22:33:08,6435,0,138
"https://t.co/l4oEWxp0y8",2019-10-27 22:33:04,3334,0,39
"America has stood for religious freedom since the earliest days of our nation. Today on International Religious Freedom Day we stand proud as we call on nations around the world to embrace religious freedom &amp; respect the unalienable rights endowed by our Creator.",2019-10-27 22:32:52,5647,29186,267
"Today we remember those lost in the tragic Tree of Life shooting one year ago. No one should ever fear in a house of worship anywhere in the world. Our nation continues to pray for the families of the victims as we honor their memory. https://t.co/ssBATjDSLD",2019-10-27 21:45:13,1191,6245,258
"To all of those celebrating the Festival of Lights around the world, happy #Diwali! https://t.co/sPhzCmqa5j",2019-10-27 18:18:06,814,4208,83
"https://t.co/7esnNSoa5D",2019-10-27 16:26:56,31553,0,44
"America and the world are safer today now that the leader of ISIS is dead. https://t.co/Gudwg2mJ3q",2019-10-27 16:26:19,2536,11522,74
"President @realDonaldTrump proved to the world last night that our fight against ISIS is unrelenting. https://t.co/gX1sqRRZHX",2019-10-27 15:28:05,7984,39263,101
"It is a great day for America. Al-Baghdadi is dead because of the courage of our Armed Forces and the decisiveness of President @realDonaldTrump. <U+0001F1FA><U+0001F1F8> https://t.co/jFSCK4chqL",2019-10-27 15:13:42,6348,32157,148
"Last night, the United States brought the world’s number one terrorist leader to justice. Abu Bakr al-Baghdadi is dead.",2019-10-27 14:28:52,3045,0,135
"President @realDonaldTrump watches as U.S. Special Operations forces close in on ISIS leader Abu Bakr al-Baghdadi. https://t.co/SAgw4KxM77",2019-10-27 14:28:37,5393,0,140
"LIVE: President @realDonaldTrump Delivers Remarks https://t.co/htGVV9Xu0V",2019-10-27 13:20:50,5595,0,89
"https://t.co/MLP84M6bNh",2019-10-26 20:35:32,414,2588,23
"Since the start of our Admin, fighting the opioid epidemic in America has been a top priority of President @realDonaldTrump. Today on #TakeBackDay there are over 4,000 locations to dispose of unused or expired prescription medication. Find a location: https://t.co/e1uTjFAhgP https://t.co/0a1z42pPhR",2019-10-26 15:10:25,381,1891,275
"Thank you to all the brave men and women who have answered the call to serve and have committed to defending our country, at home and abroad. Also, a warm thank you to all the families who have sacrificed so much in order for their loved ones to serve.<U+2764><U+FE0F> #DayOfTheDeployed https://t.co/QDOvXdxmvy",2019-10-26 15:05:09,990,0,140
"My Administration is fighting hard to end the Opioid Crisis. Join with us by disposing unused or expired prescription medications at over 4,000 locations across this great Country. Find a location TODAY from 10am-2pm at https://t.co/CXK0LFpGMD. #TakeBackDay https://t.co/xBEyflYYGj",2019-10-26 13:55:40,12581,0,139
"It's National Take Back Day! Today, all Americans can work together to prevent opioid addiction and abuse, starting with our own homes. 

Find a collection site near you: https://t.co/EhEOqwigE5 https://t.co/UoQxHWi83y",2019-10-26 13:52:47,499,0,140
"Happy Halloween from the @WhiteHouse! https://t.co/ZR1KoJ4zWj",2019-10-25 22:55:48,556,3895,37
"Since President @realDonaldTrump signed the First Step Act into law, 10 states have passed legislation to advance criminal justice reform at the state level. <U+2696><U+FE0F> https://t.co/r28MeKcbzV",2019-10-25 21:42:25,7907,0,139
"Last year, President @realDonaldTrump signed the First Step Act into law—the most significant criminal justice reform in many generations.

""We rallied activists and faith leaders and law enforcement and lawmakers alike. We worked across party lines very strongly."" https://t.co/PXJlvc3ckM",2019-10-25 21:42:15,5290,0,140
"It was my great honor to deliver the keynote address at the 2019 Second Step Presidential Justice Forum hosted by the 20/20 Bipartisan Justice Center in South Carolina, and my true honor to receive the Bipartisan Justice Award, thank you! https://t.co/uF9IWnI1pH",2019-10-25 21:41:47,15405,0,139
"Thank you to our amazing @WhiteHouse interns for all of the hard work they have done for our Administration this semester! https://t.co/PdIsl9y25H",2019-10-25 20:36:45,606,4279,122
"Congratulations to an accomplished businessman and humanitarian Roger Penske on receiving the Presidential Medal of Freedom! As a result of Roger’s inspiring passion and drive, he is a sports and business icon and it was an honor to celebrate him tonight! https://t.co/CQFWSscl9W",2019-10-25 00:00:56,897,4881,255
"President @realDonaldTrump just presented the Medal of Freedom to a giant of American industry, entrepreneurship, and auto racing—Roger Penske! <U+0001F3CE><U+FE0F><U+0001F3C1> https://t.co/6QD8k6RE97",2019-10-24 22:21:52,3039,0,139
"This afternoon, President @realDonaldTrump presents the Medal of Freedom to American sports and business icon Roger Penske! https://t.co/EsWNZndMDN",2019-10-24 22:21:42,690,0,140
"Wonderful to host a meeting with our nation’s senior military spouses at the @VP residence on ways we can improve career opportunities for #MilSpouses. Thank you for all your work and support on this issue. Your dedication is inspiring! https://t.co/HkQCTf8t28",2019-10-24 19:46:31,321,0,140
"https://t.co/C1R0neExEP",2019-10-24 18:50:24,228,1193,0
"Thank you to @TheWilsonCenter for welcoming me this morning. America is reaching out our hand to China.  And we hope that, soon, Beijing will reach back, this time with deeds, not words, and with renewed respect for America. https://t.co/Ur5svgI7Ek",2019-10-24 18:36:08,525,2137,224
"https://t.co/59W8tq4dZY",2019-10-24 18:16:16,300,1248,0
"https://t.co/HgGGLr0WrR",2019-10-24 18:15:53,327,1242,0
"https://t.co/7XLyjAzKaa",2019-10-24 17:08:05,2663,4756,0
"https://t.co/GAb7ClwUk0",2019-10-24 16:34:17,1542,3456,0
"https://t.co/atm3Wo31hT",2019-10-24 16:33:56,309,1166,0
"https://t.co/urtvGpcelA",2019-10-24 16:27:47,324,1201,0
"https://t.co/aPEDWFTPYE",2019-10-24 16:27:44,325,1158,0
"https://t.co/q4e5jaeCWR",2019-10-24 16:19:26,408,1423,0
"https://t.co/W2pzlodoKf",2019-10-24 16:13:09,350,1454,0
"https://t.co/NtSrOOnioD",2019-10-24 16:10:32,403,1342,0
"https://t.co/4ve97aPmVu",2019-10-24 16:07:09,793,2016,0
"https://t.co/TROMR8pVa9",2019-10-24 16:06:16,269,1075,0
"Tune in now as Vice President Pence delivers the inaugural Frederic V. Malek Public Service Leadership Lecture: https://t.co/bID70T9Pm1",2019-10-24 15:57:50,120,0,140
"Since the beginning of our Administration, President @realDonaldTrump has been committed to building a relationship with China. Today I’m joining @TheWilsonCenter to deliver remarks on this key issue. https://t.co/NzPYFuiljY",2019-10-24 15:57:37,450,2303,224
"Thank you @SenMcSallyAZ for fighting for all of the hard working Americans around the country who deserve a trade deal that works for them! #USMCAnow https://t.co/clGdRHNUza",2019-10-24 02:09:18,780,4012,149
"“Military spouses should be able to get a job and retain that job when they move. The Military Spouse Employment Partnership is so important to reducing the unemployment rate among our military spouses.” #Employment #Jobs  https://t.co/D1p7OF7oJ5",2019-10-23 23:38:45,471,0,140
"We need to pass #USMCA. It is a win for Wisconsin and America. Thanks to the @VP for coming to highlight the importance of passing USMCA. https://t.co/6SPsYI3v20",2019-10-23 22:59:02,443,0,139
"It was a pleasure to welcome @VP  to Southeast Wisconsin today! https://t.co/2gZ6zE4x76",2019-10-23 22:58:58,196,0,106
"36 years ago, 241 American heroes were stolen from us by an act of evil. On this somber day, I look at the flag flying above the U.S. Capitol and feel the same reverence I felt standing below the stars &amp; stripes on the roof of the Beirut barracks in 1983. #WeRemember241 #SemperFi https://t.co/YoRPg2G1aS",2019-10-23 22:58:50,365,0,140
"The #USMCA is a state-of-the art trade deal that would increase opportunity all across the American economy, benefiting companies like Uline who has sold more than $2 billion in goods and created more than 5,800 American jobs since it started! https://t.co/IehqdmDKtz",2019-10-23 22:58:32,666,2480,243
"No matter what Democrats in Congress want to spend their time doing, President @realDonaldTrump and I are going to keep fighting for every day Americans who deserve a deal that works for them. Wisconsin and America deserve the #USMCAnow! https://t.co/gEU4FpSpbu",2019-10-23 22:57:12,1521,6359,237
"Since Election Day, 36,000 jobs have been added in Wisconsin and with the passage of the #USMCA, more than 50,000 manufacturing jobs would be created all across the country, giving America’s workers the tools they need to succeed! #USMCAnow https://t.co/AdRTgJXVtY",2019-10-23 22:46:21,441,1558,240
"Thank you to the men and women of Uline for the warm Wisconsin welcome! It was awesome to be with Governor Tommy Thompson and @RepBryanSteil at a great American company today! https://t.co/vILSaTFVRr",2019-10-23 22:44:11,667,2978,175
"https://t.co/eOMDQdcvr0",2019-10-23 22:43:26,216,942,0
"PROMISES MADE, PROMISES KEPT! #SHALEINSIGHT2019 https://t.co/kCkw3K8k5o",2019-10-23 21:20:49,15001,0,92
"It was wonderful to be back in Pittsburgh, Pennsylvania with the incredible Patriots who fuel our factories, light up our homes, power our industries and fill our hearts with true American Pride! #SHALEINSIGHT2019 https://t.co/hWmN7zNud3",2019-10-23 21:14:57,12592,0,139
"President @realDonaldTrump spoke with General Mazloum, commander-in-chief of the Kurdish-led Syrian Democratic Forces, who expressed gratitude for the President's efforts. https://t.co/ikfEE0vNgG",2019-10-23 21:14:44,1513,0,139
"How many Americans must die in the midst of ancient sectarian and tribal conflicts? 

""After all of the precious blood and treasure America has poured into the deserts of the Middle East, I am committed to pursuing a different course—one that leads to victory for America."" https://t.co/otGNNDGMHO",2019-10-23 21:14:37,3360,0,139
"Welcome, @VP Mike Pence!
 
(Photos courtesy of @fox6now) https://t.co/CrdnGLYmVx",2019-10-23 20:22:29,143,0,99
"Just landed in the Badger State! Wisconsin currently exports $10.5 billion in goods to Canada and Mexico &amp; the #USMCA will help them grow so they can compete and win! <U+0001F1FA><U+0001F1F8> https://t.co/pBiWIvu4je",2019-10-23 20:10:32,381,1841,173
"Today we remember the brave 241 Americans who were lost in the bombing at the Marine Barracks in Beirut 36 years ago. We will never forget the sacrifice each of them made and we will always honor their memory. https://t.co/FiOwO1UX68",2019-10-23 18:57:59,877,3433,209
"""We were supposed to be there for 30 days, that was almost 10 years ago."" https://t.co/d5n6y5GQ0L",2019-10-23 17:21:56,3044,0,113
"""Eight long years after President Obama's ill-fated push at regime change, U.S. troops are still on the ground in Syria. More than half a million people are dead, hundreds of thousands are terribly injured, and millions more Syrians are displaced."" https://t.co/Rwao9HNbIA",2019-10-23 17:21:54,9575,0,140
"President @realDonaldTrump just announced a major breakthrough toward achieving a better future for Syria and the Middle East. https://t.co/rjykmSmdWw",2019-10-23 17:21:49,8009,0,140
"LIVE: President @realDonaldTrump Delivers Remarks https://t.co/ZErZ4UkNn5",2019-10-23 15:05:52,2003,0,89
"Big success on the Turkey/Syria Border. Safe Zone created! Ceasefire has held and combat missions have ended. Kurds are safe and have worked very nicely with us. Captured ISIS prisoners secured. I will be making a statement at 11:00 A.M. from the White House. Thank you!",2019-10-23 12:40:58,18514,0,140
"Honored to speak at #MSEP2019 to recognize 42 NEW business and government partners who have committed to train and hire #MilSpouses. Thank you to all the partners for investing in our military families and providing fulfilling career opportunities! @DoDMilSpouse https://t.co/0XiVCE4fbj",2019-10-23 02:04:28,272,0,140
"It was freedom, not socialism, that gave us the strongest and most prosperous nation in history, ended slavery, won two world wars, and stands today as a beacon of hope for all the world. America will NEVER be a socialist country! https://t.co/AtccWUUlWd",2019-10-23 02:01:32,3668,13390,230
"President @realDonaldTrump and our administration have stood strong for our Constitution, as written. And that includes our first freedom. We will ALWAYS defend the freedom of religion of every American, of every faith, so help us God! https://t.co/g1ESRwzMDA",2019-10-23 02:00:02,849,3875,235
"It was a privilege to be at the first-ever @Heritage Foundation Honors Gala with my good friend @KayColesJames, Secretary DeVos, @SecretaryCarson, Members of Congress, Ambassadors, and fellow conservatives who are fighting for our principles and values each day! https://t.co/gYP5d1OJ5L",2019-10-23 01:59:15,331,1747,262
".@VP: “It was freedom—not socialism—that gave us the strongest and most prosperous nation in the history of the world. It was freedom.” #HeritageHonors https://t.co/aUtZtgxLl3",2019-10-23 00:13:34,185,0,140
"LIVE: @VP Mike Pence addresses the first ever #HeritageHonors gala https://t.co/aUtZtgxLl3",2019-10-23 00:13:26,129,0,104
"...which is a more secure America, border security, more economic growth by passing the #USMCA, lowering prescription drugs, doing all of the things that we came here to do.” - VP Pence on @IngrahamAngle",2019-10-22 23:12:51,768,3966,203
"“You're going to continue to see almost every Republican in Congress join the millions of Americans who want to see an end to these endless investigations . . . Most importantly, they want to see this country &amp; this Congress focus on the issues that matter to them...",2019-10-22 23:12:51,3824,16872,271
"“Under President @realDonaldTrump’s leadership, we are lowering taxes, rolling back red tape, unleashing American energy, and fighting for free and fair trade. We’ve added 500,000 manufacturing jobs all across this country.” - VP Pence on @IngrahamAngle",2019-10-22 23:06:11,3421,16212,253
"Joining @IngrahamAngle tonight to talk everything from the ceasefire agreement between Turkey and Syria to importance of the #USMCA. Tune in at 10PM! https://t.co/kSTaheSth4",2019-10-22 23:04:16,283,1361,149
"Looking forward to speaking to business leaders and military spouses today! WATCH LIVE at 3:00pm EDT
https://t.co/slYbAV9x7m https://t.co/TDQIuJ0UkX",2019-10-22 18:02:42,191,0,140
"Last Friday marked the first-ever all-female spacewalk—and the first time since 1969 that an American President has spoken to our astronauts while they were outside their spaceship! https://t.co/A68ueVC88u https://t.co/9N8Xlfnl3d",2019-10-22 13:17:30,1045,0,139
"https://t.co/TuFqLzZayr",2019-10-22 13:17:05,672,3467,0
"Democrats have been spending all of their time on endless investigations and a partisan impeachment and the American people deserve better. The hardworking men and women of our country deserve the #USMCA! https://t.co/mmkPLT1Z2h",2019-10-22 00:45:44,2051,8822,204
"Since election day, businesses large and small across America have created 6.5 million new jobs including more than 142,000 jobs right here in the Commonwealth of Pennsylvania! Under the leadership of President @realDonaldTrump and the #USMCA those numbers will only grow! https://t.co/KEtPa0Taci",2019-10-22 00:44:30,506,2243,272
"I came to Pennsylvania to say that the time has come for Democrats in Congress to put Pennsylvania jobs &amp; workers first. Under the #USMCA, American manufacturing workers would get another raise in addition to the wage increases we’ve already seen under President @realDonaldTrump! https://t.co/CCJida2MMS",2019-10-22 00:44:05,496,2115,284
"Thank you @SecretaryRoss, @RepMeuser, @RepFredKeller for joining me in Pennsylvania! Fifty years ago, Schott opened its first optics location outside of Germany right here in PA. Since then, this facility has expanded nearly five-fold, and created more than 200 high-skilled jobs! https://t.co/ooUsCo5dTJ",2019-10-22 00:43:28,256,1198,280
"Wonderful visit to @kencen &amp; the new REACH campus for a tour of the “Portraits of Courage”—Pres. George W. Bush’s paintings of wounded warriors. Inspired to see the amazing art pieces that captures &amp; shares the lives of our military service members who have served since 9/11. https://t.co/q4ZWLpLyaa",2019-10-21 23:37:17,212,0,144
"I was able to greet @VP Pence today and joined him on a tour of SCHOTT North America in Luzerne County to highlight the need for the #USMCA. 

The USMCA means great things for Pennsylvania:
<U+2714>More exports
<U+2714>More jobs
<U+2714>More money

Let's get it done! https://t.co/IEMWTQBo8g",2019-10-21 22:33:41,455,0,139
"Today I joined @VP in Pennsylvania to promote the passage of the #USMCA. We must ensure that trade is free, fair, and reciprocal globally. In 2018, exports to Canada and Mexico totaled $15B in PA alone. https://t.co/VDY61vAc2h",2019-10-21 22:26:08,272,0,140
"Hello Pennsylvania! I’m here in the Keystone State for one reason and one reason only, to tell Democrats in Congress that it is time to pass the #USMCA for Pennsylvania and America! https://t.co/7fYkNf5AHG",2019-10-21 21:07:13,675,3249,181
"Proud to join @VP Mike Pence today in Duryea to tour SCHOTT North America and discuss the importance of the #USMCA. It's well past time for @SpeakerPelosi to bring this up for a vote.

https://t.co/27Xmgz3rSm",2019-10-21 20:16:15,200,0,140
"While Democrats in Congress are wasting the American people’s time on baseless claims against the President, our Administration is continuing to put Americans FIRST! Looking forward to visiting Pennsylvania today to promote the great #USMCA! https://t.co/kFyHHcjzKC",2019-10-21 19:22:19,1230,5705,241
"Productive cabinet meeting today at the @WhiteHouse with President @realDonaldTrump. Since the start of our Administration, President @realDonaldTrump has led HISTORIC deregulation efforts resulting in more than 6 million new jobs, rising wages, and low unemployment! https://t.co/RifCyexT00",2019-10-21 19:09:24,814,3427,267
"For more than a generation, a vision for human space exploration had languished in this country &amp; around the world. Under President @realDonaldTrump’s leadership &amp; with America's renewed vision for human space exploration, we will lead mankind into the vast expanse of space! https://t.co/J7AN6WqLV3",2019-10-21 16:56:31,478,2319,283
"Congratulations to @JimBridenstine &amp; the entire @NASA team for the incredible work being done to revive the American space enterprise! I’m proud to report that under President @realDonaldTrump America is leading in space once again! #IAC2019 https://t.co/8GAEjRqeC5",2019-10-21 16:55:36,410,2529,245
"It was my great honor to welcome extraordinary leaders &amp; innovators from around the world to an incredible gathering, celebrating the power of the past &amp; the promise of the future, the 70th International Astronautical Congress. Welcome to Washington, D.C.! #IAC2019 https://t.co/6Bs552WaIO",2019-10-21 16:52:50,277,1293,273
"LIVE NOW: Watch the #IAC2019 opening ceremony as @VP Mike Pence, chairman of the National Space Council, kicks off a week of events dedicated to pushing forward the next era of space exploration. Tune in: https://t.co/noV6U4bMKK",2019-10-21 14:51:21,384,0,140
"I want to thank Secretary of Energy Rick Perry for the outstanding job he has done. He will be leaving at the end of the year to pursue other interests. Rick was a great Governor of Texas and a great Secretary of Energy....",2019-10-19 01:39:39,11558,0,140
"“You’re doing an incredible job,” says @POTUS to @Astro_Christina and @Astro_Jessica during today’s #AllWomanSpacewalk. Tune in to watch history in the making: https://t.co/2SIb9YFKsH https://t.co/bMMSzKVaFc",2019-10-18 19:42:41,6638,0,140
"Congratulations to @NASA astronauts and American pioneers @Astro_Christina and @Astro_Jessica for completing a historic first all-female spacewalk from @Space_Station! We are proud of you and the whole Space Station team as we move forward to the Moon and Mars!",2019-10-18 18:13:55,1117,7541,261
"https://t.co/4OrMQB4UlE",2019-10-18 17:00:43,1729,8472,0
"Thank you to the amazing men and women who wear the uniform of the United States at Ramstein Air Base in Germany! I was honored to stop by and meet you all last night to express our Nation’s gratitude for your service! https://t.co/03lNMIdHvG",2019-10-18 16:48:22,1398,7600,218
"LIVE: POTUS calls participants of first all-women spacewalk https://t.co/jEnANRca4H",2019-10-18 16:29:45,2633,0,99
"....I have just been notified that some European Nations are now willing, for the first time, to take the ISIS Fighters that came from their nations. This is good news, but should have been done after WE captured them. Anyway, big progress being made!!!!",2019-10-18 15:48:56,12251,0,140
".....this thinking years ago. Instead, it was always held together with very weak bandaids, &amp; in an artificial manner. There is good will on both sides &amp; a really good chance for success. The U.S. has secured the Oil, &amp; the ISIS Fighters are double secured by Kurds &amp; Turkey....",2019-10-18 15:48:54,10242,0,144
"Just spoke to President @RTErdogan of Turkey. He told me there was minor sniper and mortar fire that was quickly eliminated. He very much wants the ceasefire, or pause, to work. Likewise, the Kurds want it, and the ultimate solution, to happen. Too bad there wasn’t.....",2019-10-18 15:48:53,14162,0,140
