"text","created_at","retweet_count","favorite_count","display_text_width"
"The time for change is now. Change in the name of George Floyd. Change in the name of Ahmaud Arbery. Change in the name of Breonna Taylor. And change in the name of the countless other Black Americans who have died at the hands of hatred and racism.",2020-06-08 02:47:00,7533,45829,249
"During our campaign, I got to meet Ally. This #PrideMonth, I’m thinking of her and the entire LGBTQ+ community. No matter your sexual orientation or color of your skin, we will leave no one to fight alone.
https://t.co/UoqosXSLCm",2020-06-08 01:14:00,686,3441,229
"Never doubt that our nation’s youth are going to change the world.
https://t.co/Zoinb3chuy",2020-06-08 00:02:00,7662,44059,90
"We need more of this.
https://t.co/gWMvXiLPmn",2020-06-07 22:25:53,12185,94997,45
"We cannot let up in the fight for equality, fairness, and justice. Even when—if not especially when—it is hard or uncomfortable to talk about. Together we can be a force for change.
https://t.co/YnfjI7S7iX",2020-06-07 20:11:31,1615,6433,205
"As a state Attorney General who opened pattern and practice investigations into repeated police misconduct and excessive use of force, I know how necessary these investigations are to systematically reforming our country's police departments from the inside out.",2020-06-07 17:06:01,3038,13785,262
"It’s past time for a national ban on chokeholds.",2020-06-07 15:39:00,15744,120603,48
"Black journalists reporting during this difficult time: we see you and we thank you. Deeply grateful for the work you are doing every day. 
https://t.co/t2LtnfNFDx",2020-06-07 12:54:48,1958,11039,163
"There are two systems of justice when peaceful protesters are arrested and the police who murdered Breonna Taylor almost three months ago still roam free.",2020-06-06 23:41:00,8771,38014,154
"#KHive, I want to take a moment to lift you up for all the support you've given me during these difficult times. Your support does not go unnoticed, so thank you.",2020-06-06 22:22:00,5952,53494,162
"A historic moment for New Jersey. Representation matters—especially on our courts. 
https://t.co/OKSCb3SgLq",2020-06-06 21:25:00,1975,11715,107
".@ReverendWarnock, thank you for speaking truth to power about our country’s dark history of discrimination and racism. 
https://t.co/JySZ9N8mGN",2020-06-06 20:39:00,785,2423,144
"For weeks I've called for: 
<U+2705> a national standard for use of force
<U+2705> pattern/practice investigations into police depts
<U+2705> indept. investigations into police misconduct

Thank you @CoryBooker &amp; CBC for working w/ me on legislation to address systemic racism in the police system.",2020-06-06 18:59:00,1467,5901,281
"On the 76th anniversary of #DDay, we remember the heroism of those brave soldiers who defended our freedom on the beaches of Normandy. We are all better because of their courage and sacrifice.",2020-06-06 17:22:00,1292,7573,192
"During these times, our young leaders give me hope for a brighter future. https://t.co/Vlh9mAGuzE",2020-06-06 16:16:29,967,5657,73
".@TeamJoe, together we can defeat Donald Trump and elect a true leader who will fight for those voices too often ignored. Onward to November. https://t.co/G3bXNY0qUi",2020-06-06 14:08:06,5959,35442,141
"An important step by Governor Newsom. And a big thanks to @DrShirleyWeber and @KevinMcCartyCA for their persistent leadership throughout the years in championing reforms on police accountability, which has made California a model for other states. https://t.co/6EX1oFUOBR",2020-06-06 01:56:37,751,4000,247
"America is raw right now, but it can be healed. It won’t happen overnight but if we keep marching and making our voices heard, change will happen. 
https://t.co/yzGnDVDBGK",2020-06-06 00:36:00,1996,9960,171
"I believe there is a better future for our country—and it starts by working to #TurnTexasBlue. 

And after speaking at the @TexasDemocrats convention today, I believe in their extraordinary power. Chip in $38 now for their 38 electoral votes: https://t.co/65jqcdfuHQ",2020-06-05 22:53:01,1949,7535,266
"Never ask anyone’s permission to lead. Just lead. https://t.co/FSXvG6UBDC",2020-06-05 21:46:16,7617,55356,49
"Hadiya Pendleton was 15-years-old when she was shot and killed in Chicago. Today we #WearOrange to honor her life and all those we’ve lost to gun violence. I won’t stop fighting until we create a future free from these tragedies.",2020-06-05 19:39:01,1514,7874,229
"We cannot forget about Black women in our fight for justice.<U+2063>
<U+2063>
Watch the full Instagram Live with @MsPackyetti here: https://t.co/Dmg9wJDaas #SayTheirNames https://t.co/TOT0mRKaug",2020-06-05 18:33:33,654,2700,156
".@realDonaldTrump, keep George Floyd’s name out of your mouth until you can say Black Lives Matter.
https://t.co/YJ6wPw0Hto",2020-06-05 16:20:41,23253,119879,123
"I’m going live on Instagram at 12:30pm ET with @MsPackyetti to honor #BreonnaTaylor’s birthday, lift up local demands, and discuss what systematic changes we can make so no more bright futures are cut short by police. #SayHerName",2020-06-05 15:00:42,1018,4093,229
"Today should have been Breonna Taylor’s 27th birthday. But her life was horrifically taken by officers who still have not been charged 84 days later. Keep up the calls for justice. #SayHerName",2020-06-05 13:59:38,26533,94981,192
"Our government should be there for people during moments of crisis. That’s why @BernieSanders, @EdMarkey, and I proposed direct payments of $2,000 a month throughout the course of the pandemic and for three months after. Bills didn’t just stop after the first check.",2020-06-05 02:36:00,2238,10584,266
"He was reviewed for using force 79 times in three and a half years on the job. This is why we protest. 
https://t.co/Ra3QSbPx45",2020-06-05 01:16:01,11374,36038,127
"Last month, I got to chat with Alyssa Jennings, a leader in her community. This question she asked me broke my heart.

Our children are watching us right now. They see what we're doing. We must create a better future for them. https://t.co/OyUunH0SRP",2020-06-04 23:16:00,613,2522,226
"James Scurlock should still be alive today. Thinking of his family as they seek justice. #SayHisName
https://t.co/jKPBcyMDTe",2020-06-04 21:41:00,591,1976,124
"We're fighting for justice for George Floyd. 

We’re fighting for those who came before and never got their justice. 
https://t.co/1LRxr3cY0O",2020-06-04 20:33:07,593,2928,141
"Police officers must be held accountable to the law. Period. 
https://t.co/HOBMsIwxaO",2020-06-04 17:54:01,2269,11282,85
"My press secretary Tyrone passed away from cancer in 2018 but his family is making sure his legacy lives on in the next generation of leaders.

If you can, give to his scholar program to ensure young Black Americans can get involved &amp; thrive in politics.
https://t.co/ive8C1mZrE",2020-06-04 16:15:12,810,3628,282
"The officers who murdered Breonna Taylor nearly three months ago still have not been charged. We can’t forget about Black women in our quest for justice.",2020-06-04 14:44:46,65389,253975,153
"Trump is not fit to be commander in chief. https://t.co/rnM09Bqso9",2020-06-04 03:09:56,6139,28902,42
"TUNE IN: I'll be on @Maddow tonight at 9:30pm ET and @FallonTonight at 11:35pm ET to discuss the latest news in George Floyd's murder and what we can do to confront our nation's history of systemic racism and use of excessive force.",2020-06-04 00:34:56,471,2588,232
"This is what it looks like to put patriotism over party.
https://t.co/NvRlzEoZF2",2020-06-03 23:19:02,10345,52750,80
"Young Black men and women have always been at the forefront of progress. As @BarackObama said, ""know that your lives matter, that your dreams matter."" #ObamaTownHall https://t.co/YQEM4fW0Py",2020-06-03 22:36:52,3147,14459,189
"All Black Lives Matter—that includes Black trans women.",2020-06-03 21:16:08,18551,134822,55
"While this won't bring back George Floyd, it's a step toward justice for his family. https://t.co/XOyBmOs5Rs",2020-06-03 19:51:02,1565,12297,84
"For 8 minutes and 46 seconds, George Floyd cried out for his mama and begged to be able to breathe. 

Watch. Listen. Share. This is why we protest.
https://t.co/ANi2etlisg",2020-06-03 17:09:49,23947,74460,171
"The people of Ferguson voted for historic change last night. 

Congratulations, @Ella4Ferguson, on your victory. Your leadership in Ferguson will pave the way for a better future for the next generation. 
https://t.co/o7c23i8GEF",2020-06-03 14:45:22,1713,10793,228
"Trump’s words are the words of a dictator. https://t.co/bNpQHOmZNu",2020-06-02 22:21:00,3130,13053,42
"It's been 6 years since Tamir Rice. 
4 years since Philando Castile.
1 week since George Floyd.

Until we have serious consequences and accountability for police brutality, these tragedies won't end.",2020-06-02 20:17:00,6136,30091,199
"Right now, America is raw.
Her wounds are exposed.

But instead of having a president who understands it, who empathizes and acknowledges the pain, we have someone who chooses to hold up the Bible like a prop for a photo op after tear gassing peaceful protestors.",2020-06-02 17:58:00,3929,18102,263
"Let’s remember why people are protesting. They are protesting for the Black lives who matter. For the Black lives who were taken from us. https://t.co/baNbwNCLMc",2020-06-02 15:12:00,1923,8558,137
"This is a time for leadership. Tune in now to watch @JoeBiden.
https://t.co/6Yvwa8O9nG",2020-06-02 14:09:34,1418,6517,86
"Let's be clear: when Trump says 'dominate' he's talking about supremacy. https://t.co/CfmKL2aZhE",2020-06-02 02:42:22,3611,13049,72
"What happened today is extremely troubling. Going to be on @CuomoPrimeTime at 9:20pm ET and @TheLastWord at 10pm ET to discuss. Tune in.",2020-06-02 01:16:28,954,5799,136
"These are not the words of a president. They are the words of a dictator.",2020-06-01 23:45:04,126167,654758,73
"Donald Trump just tear-gassed peaceful protesters for a photo op. https://t.co/nRzF0V4Kg5",2020-06-01 23:13:31,28991,97264,65
"When I look at George Floyd, Breonna Taylor &amp; Ahmaud Arbery, I see my family. What happened to them could just have easily happened to the people I love. It’s a painful reality that Black people across our nation confront every day &amp; every single time a new name starts trending.",2020-06-01 22:45:02,943,4712,287
"The pain many Black communities are experiencing has been going on for centuries. That must be addressed. https://t.co/Xz3YQQwzfA",2020-06-01 21:50:36,692,3087,105
"If you’re able to, chip in now to the @MNFreedomFund to help post bail for those protesting on the ground in Minnesota. 
https://t.co/t8LXowKIbw",2020-06-01 20:34:01,4334,3860,144
"A gut-wrenching and powerful moment when George Floyd's brother visited the site of his death.
https://t.co/DwDE2N9Mwh",2020-06-01 19:15:04,987,3383,118
"It’s been one week since George Floyd was murdered and the other three officers involved still have not been held accountable.",2020-06-01 17:33:00,45792,219756,126
"Because Marsha P. Johnson, Stormé DeLarverie, Sylvia Rivera, and countless other LGBTQ+ people had the courage to stand up for their rights, we now celebrate #PrideMonth. Those pivotal events showed what we know to be true to this day: no one should be left to fight alone.",2020-06-01 14:59:00,2350,10599,273
"There is not equal justice for all in America. https://t.co/miCVuB3LwW",2020-06-01 01:02:00,1557,6286,46
"From the time a Black woman gives birth to her child, she prays to God that they will be safe. That no one will harm them because of the color of their skin. That they won’t become another trending hashtag.",2020-05-31 22:53:00,8771,50917,206
"George Floyd was murdered. Every single officer involved must be held accountable.",2020-05-31 20:31:06,36274,228336,82
"Justice delayed is justice denied. https://t.co/t58SNTj9Kv",2020-05-31 17:39:00,1541,5937,34
"Black communities have not received equal justice under law for centuries. Black blood has stained America’s sidewalks. The pain is real. It’s deep. It’s legitimate. We must listen, acknowledge that, and take action to transform our communities.",2020-05-31 15:11:03,12746,60459,245
"America has watched so much happen in 2 minutes this week. https://t.co/6MHygkLd0E",2020-05-31 02:55:49,1689,6402,58
".@JoyceBeatty, thank you for your leadership and putting yourself on the line for your constituents. When we stand together, change happens.
https://t.co/rEvxLzd4ys",2020-05-31 01:27:00,800,3914,164
"Going to be on @CNN at 9pm ET to chat about the protests happening across our nation and why I joined one outside the White House earlier today.",2020-05-31 00:40:00,2551,16762,144
"Too often, Black parents have to sit their teenage children down and tell them they may be stopped, arrested, or even shot because of the color of their skin. Our nation’s history of systemic racism and use of excessive force must be confronted so we can begin to heal.",2020-05-30 23:56:00,6733,32707,269
"People are in pain. We must listen. https://t.co/5PJ9gqyu1q",2020-05-30 21:10:25,11412,59838,35
"Five years ago we lost a longstanding public servant, Beau Biden. You couldn’t find a man with more principle and courage who cared deeply about his family and the nation he served. 

@JoeBiden and @DrBiden, thinking of you and the entire Biden family today. https://t.co/b4cEgwHlBs",2020-05-30 20:04:36,5151,34770,258
"George Floyd was murdered. 

We know the minutes, not seconds—minutes—the police officer pinned his knee to George’s neck while he was begging to breathe. 

Every single officer involved must be held accountable. https://t.co/eCLG7sfjyK",2020-05-30 17:25:01,3639,14779,212
"The occupant of the White House is once again inciting violence. Don’t listen to him. https://t.co/XhLmDlC0Uy",2020-05-30 15:05:16,10965,50729,85
"@leslieherod @COHouseDem We have your back Leslie. Keep fighting for justice.",2020-05-30 01:17:32,19,176,52
"Black blood stains the sidewalks of America. Folks are in pain and have been for a long time. https://t.co/H4jsJHucmx",2020-05-30 00:31:23,2866,12269,93
"The horrific killings of George Floyd, Breonna Taylor, and Ahmaud Arbery are not isolated incidents but the result of broader systematic racism in our country. I'll be on @JoyAnnReid on @MSNBC at 7:15pm ET to discuss this and more. Tune in.",2020-05-29 23:01:23,1372,6702,240
"Joining @rolandsmartin now to discuss the protests happening across the country and the latest news in the George Floyd case. https://t.co/vLPt0cFksB",2020-05-29 22:18:13,175,798,125
"There is no question Breonna Taylor should still be alive today. 

Her family deserves justice.
Her community deserves justice.

Last week @LucyMcBath and I called for an independent DOJ investigation into her killing by police. The officers involved must be held accountable.",2020-05-29 21:41:01,1221,5733,276
"A start, but every single officer involved must be held accountable for George Floyd’s murder. https://t.co/0bBYkNVVQc",2020-05-29 17:38:27,7437,43045,94
"The country saw live on-air the injustices Black Americans face, even when they do nothing wrong. Omar, the work you and your team are doing on the ground is more important than ever. Stay safe.
https://t.co/alph9XLnF8",2020-05-29 16:35:02,2210,13592,218
"Trump’s tweets yet again show what racism looks like. This is why we need new leadership. Vote.",2020-05-29 13:49:07,30439,175231,95
"This shouldn’t be a partisan issue: vote-by-mail must be expanded nationwide.",2020-05-29 00:37:00,9905,60130,77
"When the world around us seems completely overwhelming, it's important we take a moment to connect with our loved ones and neighbors. 

Watch the full conversation with @ValerieJarrett here: https://t.co/MBMbdYKAEF #StateOfWomenTV https://t.co/wkvmfvDr17",2020-05-28 23:07:00,215,1053,230
"A poignant moment. Thank you, Andrea Jenkins, for speaking truth to power about racism in our nation. https://t.co/5ypEasE7uI",2020-05-28 20:56:34,1290,6501,101
".@ChefJoseAndres, it was so good to see you today! I can't wait until we can cook together in person—promise we'll skip the tofu.
Watch the full Instagram Live here: https://t.co/ZREsIXzNLs https://t.co/8Of76EQp0D",2020-05-28 19:38:57,462,2762,189
"George Floyd
Breonna Taylor
Ahmaud Arbery
Christian Cooper

Structural racism has influenced how laws in America are enforced. This is not new. It’s been going on for generations. But we can—and we must—reform these systems and hold those accountable who abuse them.",2020-05-28 17:51:04,6067,24667,266
".@Bakari_Sellers, thank you for sharing your pain that so many Black parents across our nation are experiencing. It shouldn't have to be this way. https://t.co/EYlowenmbp",2020-05-28 15:31:01,1456,5182,170
"Today at 12pm ET I’m going live on Instagram with @chefjoseandres. Can’t wait to chat about our FEED Act and what we can do to address the hunger crisis and help local restaurants during this pandemic (and hopefully swap some cooking tips!)",2020-05-28 14:45:04,534,3029,240
"We never had Trump’s leadership in the first place. https://t.co/P8hV2k2wSY",2020-05-28 02:30:00,2441,11083,51
"Larry Kramer was a fierce advocate for the LGBTQ+ community who used his voice to hold people in power accountable. We are a better nation because he fought to end the stigma around HIV. Thinking of his loved ones during this difficult time. 
https://t.co/cVods4bVuR",2020-05-28 01:07:00,692,4000,266
"Tune in to @AC360 tonight at 8:15pm ET as I sit down with @andersoncooper to discuss the heartbreaking milestone our nation surpassed today—100,000 lives lost to coronavirus.

So much of this suffering was preventable but we can take action now to reduce the spread.",2020-05-27 23:45:02,554,2476,266
"There is so much at stake in November and we have the power to elect officials who will work for the people, not special interests. 

Donate now to help elect Democrats up and down the ballot<U+2192> https://t.co/xokjQMu94Z https://t.co/Rg4nZXzu5N",2020-05-27 20:47:01,390,1428,216
"George Floyd was begging to be able to breathe. By all counts this was a public execution. https://t.co/YmkLkxppX0",2020-05-27 19:13:41,5495,18661,90
"About to join @CoryBooker, @BernieSanders, and @BobMenendezNJ for @LULAC and @UnivisionNews’ virtual town hall to discuss the disproportionate impact coronavirus is having on minority communities. Tune in.
https://t.co/HVYLqwZxfo",2020-05-27 17:02:42,181,641,229
"You shouldn’t have to choose between your right to vote and your health. 

Today at 5pm ET, tune in to #StateOfWomenTV—@USOWomen’s Instagram Live series—as @ValerieJarrett and I discuss how we make voting safe and accessible during this pandemic.",2020-05-27 15:55:05,427,1868,246
"My heart is heavy this morning thinking about George Floyd’s family. It’s not enough to fire the officers—they must be held accountable and an investigation into the Minneapolis Police Department’s practices must be opened. His family deserves justice. #JusticeForGeorgeFloyd",2020-05-27 14:04:01,10234,55080,275
"Neighborhood bodegas, hair salons, and food trucks are struggling. I partnered with @AyannaPressley on the Saving Our Street Act to ensure local businesses that are historically disenfranchised can not only weather the storm but benefit from an inclusive path forward.",2020-05-27 01:19:00,636,3508,268
"Over 1.6 million people in the United States have tested positive for coronavirus.
Almost 100,000 have died.
Nearly 40 million Americans have filed for unemployment. 

Trump was briefed on this threat in January. This full-blown public health crisis didn’t have to happen.",2020-05-26 23:42:00,3172,11757,272
"Democrats at every level can benefit from NDTC’s free training and resources. Their commitment to helping @TrainDems across the country is what our party needs to be successful in this cycle and for years to come. Check out their weekly virtual trainings: https://t.co/tiOry3idcn",2020-05-26 21:38:00,146,392,279
"Nearly 100,000 Americans have died from coronavirus and there is still no adequate national testing strategy.",2020-05-26 18:59:01,4235,18261,109
"Here's the sad reality: what happened to George Floyd, Ahmaud Arbery &amp; Christian Cooper has gone on for generations to Black Americans. Cell phones just made it more visible.

Dismantling systemic racism in our nation starts with demanding justice &amp; holding offenders accountable.",2020-05-26 16:07:26,21950,86539,288
"Great news coming out of South Carolina. We must expand vote-by-mail nationwide. My VoteSafe Act would provide states with the resources to invest in vote-by-mail and ensure all voters can safely cast their ballot. 
https://t.co/rQzemN3crw",2020-05-26 14:07:56,3757,16396,239
"Memorial Day can be particularly tough for some veterans. If you or a veteran you know are struggling, help is here.

Call 1 (800) 273-8255 and press 1 

Or text to 838255
https://t.co/qTrzWWJsD4",2020-05-25 17:34:01,815,2222,195
"Today we honor the heroes who made the ultimate sacrifice for our nation and our freedom. While our Memorial Day commemorations may be different today than in years past, we must never forget their devotion to putting country over self.",2020-05-25 12:59:08,2978,16303,236
"One-fifth! This is why I called for $2,000 recurring monthly payments with @BernieSanders and @EdMarkey. Bills don’t stop just because of a global pandemic. 
https://t.co/DH06kfFxxP",2020-05-25 01:14:00,2956,10085,181
"Donald Trump’s race-baiting has recklessly put the lives of Asian Americans and Asian immigrants at risk. 

Read my op-ed with @RobBonta<U+2192>
https://t.co/kiM9jah35H",2020-05-24 21:02:00,840,3576,161
"This is exactly why I announced legislation to establish a racial and ethnic disparities task force. 

Unless the federal government provides an equitable response to communities hardest hit, these inequalities will continue to be exacerbated. 
https://t.co/IveTjYPVfi",2020-05-24 17:22:01,745,2565,268
"Today's sobering front page. 

Zoom in. 

They were more than just a number, with family and friends who are grieving their loss. https://t.co/kXKQFYwkWD",2020-05-24 13:34:32,4670,17842,129
"Eid Mubarak to everyone celebrating in the United States and around the world. Whether you are near or far from loved ones, wishing you and yours a joyous and safe celebration.",2020-05-24 12:55:00,1059,7409,176
"There are two systems of justice in America: friends of Trump get released to home confinement during the pandemic while other low-risk, vulnerable people remain in overcrowded prisons. It’s not right. https://t.co/dSt9qwcLbg",2020-05-24 01:24:26,2933,10090,201
"USPS delivers medicine to our nation’s seniors. It helps small businesses in rural America and ensures that people are able to safely cast their ballots. Yet Trump and his administration are actively threatening the USPS’ funding in the middle of a pandemic. We will fight this.",2020-05-23 22:20:00,8178,34320,278
"Across our country, reproductive rights are under attack. Missouri Republicans championed a law banning abortion at 8 weeks, even in cases of rape and incest—but Democratic women like @NicoleRGalloway and @AlissiaCanady are fighting back. 
https://t.co/rCNDpIgiQj",2020-05-23 20:51:01,622,1798,263
"It’s an unspeakable tragedy what happened to Breonna Taylor. @LucyMcBath and I are calling on the Department of Justice to immediately launch an independent investigation into her killing. 

Her family deserves answers and accountability.
https://t.co/V70qvR1wPJ",2020-05-23 18:11:01,844,3371,262
"Congratulations to the HBCU Class of 2020 on all of your accomplishments! I can’t wait to see the mark you make on the world. #UndefeatedHBCUDay
https://t.co/RG6bV2vQYe",2020-05-23 16:13:11,644,3264,168
"Folks deserve to know why there is no national testing strategy for coronavirus.

They deserve to know the death toll statistics are accurate and free from political interference.

They deserve to know whether HHS can ensure testing and treatment is free for all Americans.",2020-05-23 01:25:00,5272,20236,273
"Gary's ramen restaurant has gotten calls asking “can I order coronavirus?” His employee was attacked while doing laundry. 

Unfortunately their experiences are not unique. Let's be clear: any attacks against Asian Americans are attacks on us all. 
https://t.co/tBhtlPBRVp",2020-05-22 23:31:01,1511,6318,271
"Families across our nation were already going to bed on an empty stomach before this crisis hit. Now demand at some food banks has increased by as much as 600%. We must pass the FEED Act and my bill to expand nutrition assistance. Now. 
https://t.co/Hc0ec2eDKb",2020-05-22 21:17:02,782,2519,260
"HBCU grads, get ready to celebrate. Tomorrow I’m joining leaders across our nation for #UndefeatedHBCUDay, an entire day to celebrate the HBCU class of 2020 on @theundefeated. https://t.co/ldLTfB2h8g",2020-05-22 20:07:03,168,555,175
"California’s first openly LGBTQ+ elected official Harvey Milk once said, “Hope will never be silent.” Throughout his life and even after his death, he showed that fighting for everyone’s civil rights is in our common interest. No one should be left to fight alone. #HarveyMilkDay",2020-05-22 19:14:03,1301,6086,279
"100 days ago I attended a Homeland Security committee meeting about the coronavirus.

...No current Trump administration public health officials showed up.

Now nearly 95,000 Americans have died due to Trump’s incompetence.",2020-05-22 17:13:06,16633,50527,223
"It could not be more clear that John Ratcliffe was confirmed as Director of National Intelligence because he’s a dedicated soldier for Trump’s political agenda. https://t.co/XTFnKwbth9",2020-05-22 15:01:29,1600,5337,160
"A man followed a Chinese-American doctor “spewing a profanity-laced racist tirade as she walked to the subway. ‘Why are you Chinese people killing everyone?’”

There is no place for hatred in our country and these racist attacks must be condemned.
https://t.co/ymyKH6JgR6",2020-05-22 03:27:00,2620,9526,271
".@realDonaldTrump, it is a federal crime to withhold money from states with the purpose of interfering with people's right to vote.
 
You may want to talk to your lawyer Bill Barr about that.",2020-05-22 00:22:00,23172,108939,191
"#BreonnaTaylor dedicated her life to taking care of other people before she was senselessly killed. 

There needs to be an investigation. https://t.co/FYDWime0yC",2020-05-21 22:41:00,602,2220,137
"Trump’s incompetence and failure to swiftly act has cost lives.
https://t.co/G3MWX8GNEs",2020-05-21 21:30:12,1357,4326,87
"It’s been over 100 years since the 19th Amendment passed in the House. Yet the struggle for access to the ballot box continues—especially for women of color. We can’t stop fighting to expand early voting and automatic voter registration to reduce those barriers.",2020-05-21 20:37:01,3412,14778,262
"TODAY at 7pm ET I’m joining a national call for #WomenForBiden. There’s still time to register: https://t.co/BT2SUJKsT2 https://t.co/ObN4M7Y6YY",2020-05-21 18:57:02,644,2179,119
"Trump has utterly failed to meet the moment of this crisis. https://t.co/k0uTsdUHvR",2020-05-21 17:52:09,2434,9429,59
"Small businesses, particularly minority-owned businesses, in many communities are bearing the brunt of this economic crisis. Here’s what we can do to save them.
https://t.co/SBR2O4bpf1",2020-05-21 16:46:03,223,677,184
"In third grade I loved to make scrambled eggs topped with cheese in the shape of a smiley face. While my specialties have expanded over the years, my love for cooking and how it can bring people together hasn't changed.
https://t.co/dFg2GOVudv",2020-05-21 15:44:29,694,4646,243
".@realDonaldTrump, you may want to call your lawyer Bill Barr. https://t.co/Q0tCeDucot",2020-05-21 00:36:48,9707,32728,62
"TUNE IN: Tonight at 7pm ET I'm joining @JoyAnnReid on @MSNBC to chat about what we can do to ensure voters can safely cast their ballot in November and the latest efforts to combat coronavirus.",2020-05-20 22:35:01,726,3476,193
"Thank you, @AlexPadilla4CA, for calling it like it is. It's disgraceful the president of the United States is trying to undermine faith in our elections.
https://t.co/Mp6scFjzM5",2020-05-20 22:04:31,589,1870,177
"Our federal government is once again failing our Tribal and Native communities. Do not look away from this tragedy. 

I’m continuing to push for additional funding for Tribal and Urban Indian Health facilities. We must act quickly to ensure they get support to combat coronavirus. https://t.co/iAgjht5MT9",2020-05-20 20:25:44,1323,3870,280
"@DavidPepper @OHDems Thanks for having me last night! Together we can ensure Ohio is blue in November.",2020-05-20 19:24:33,19,75,81
"Excited to join #WomenForBiden for a national call tomorrow at 7pm ET to discuss Trump’s failed leadership during this unprecedented crisis and why @JoeBiden’s steady leadership is more important than ever. Sign up now: https://t.co/BT2SUJKsT2 https://t.co/kX15CRZgrM",2020-05-20 18:08:31,1349,4287,243
".@RonJohnsonWI’s Senate Homeland Security Committee subpoena vote today is just another way to score cheap political points. We should be prioritizing protecting Americans during this pandemic—not partisan political matters. This is a clear abdication of responsibility.",2020-05-20 15:30:13,872,3170,270
"He’s spinning out of control because he’s going to lose. VOTE. https://t.co/NWYXGMT9nl",2020-05-20 14:17:05,18059,85460,62
"Trump and McConnell continue to stack our courts with unqualified, inexperienced right-wing judges who will make decisions on everything from the ACA to worker's rights.

The future of our courts is on the ballot in November.",2020-05-20 01:03:00,9054,33144,225
"Ghost gun sales have surged during this pandemic. In order to keep our communities safe, I cosponsored the Untraceable Firearms Act. Requiring serial numbers for ghost gun parts and background checks for buyers is just common sense.
https://t.co/dWVpbFamml",2020-05-19 21:47:01,683,2480,256
"@_allymaldonado Ally, thank you for your courage to speak truth and for letting us share your story with the world. Never stop fighting.",2020-05-19 21:24:07,23,155,120
"More than 90,000 Americans have died from coronavirus. They were business owners, domestic workers, doctors, and musicians.

They were mothers, brothers, aunts, and friends.

Thinking of the families shattered by grief and communities upended by loss. May time heal the pain.",2020-05-19 19:42:02,3743,17610,275
"Thank you, @AAPIVictoryFund, for having me yesterday. Together we can elect a Democratic Senate and put @JoeBiden in the White House. https://t.co/5OCB2a884M",2020-05-19 17:04:31,461,2299,133
"Another attempt by Trump to distract and deflect accountability from his failure to prepare for the pandemic. As Trump neglects to lead, Americans are suffering and dying—we must focus on how we can help them.
https://t.co/QbAYJ8x8u0",2020-05-19 14:58:54,1455,5451,233
"Voting is a fundamental right that people have fought and died for. We must protect it. My VoteSafe Act would:
<U+2192>Invest $2.5 billion to expand vote-by-mail and early voting
<U+2192>Provide $2.5 billion to improve the safety of polling places
<U+2192>No-excuse mail-in absentee voting",2020-05-19 01:05:00,2492,10430,268
"Lupe Martinez risked getting coronavirus at her nursing home job in order to pay the bills. Then she got sick.

Latinx workers are often the lowest-paid essential workers and shouldn’t be forced to make these impossible decisions in order to survive.
https://t.co/6EeudNI5qT",2020-05-18 23:57:00,478,1822,274
"My message to @MomsDemand and all other gun safety advocates: you are not only changing hearts and minds, but changing laws. Your work matters. https://t.co/gi3NBep0ql",2020-05-18 22:01:00,729,3472,143
"Gun violence impacts our communities every single day. Not just when the cameras are on and where headlines are focused. Tune in now as I join @shannonrwatts and @Everytown to discuss what Congress can do to end this epidemic. #DemandingWomen
https://t.co/sGVWOtMKpN",2020-05-18 19:04:17,318,1041,266
"Glad that an investigation is being opened into the State Department Inspector General’s firing. Americans deserve answers. 
https://t.co/HBt6ObOwIB",2020-05-18 17:32:00,2594,12403,148
"@TurnerJanelle Happy 13th birthday, Nora! You've accomplished so much already and I can't wait until the day I get to follow your own campaign.",2020-05-18 15:19:02,12,64,128
"At 2pm ET today I’m joining @JoeBiden and @AAPIVictoryFund at the AAPI Progressive Summit to chat about how we can combat the rise in hateful attacks against Asian Americans and Asian immigrants. We’re all in this together. Register now: https://t.co/ENTNhb6qIW",2020-05-18 14:53:11,896,3339,261
"This administration must be held accountable.
https://t.co/UaY7bFgFQD",2020-05-18 01:40:00,4215,20097,69
"They’re trying to dismantle the United States Postal Service and privatize it. We must fight with every breath we have to make sure USPS workers are protected and everyone has access to reliable, affordable mail service. Congress must take immediate action to protect the USPS.",2020-05-17 23:09:09,19695,81075,277
"TOMORROW: I’m joining @shannonrwatts and @everytown to discuss gun violence during the coronavirus era. Don’t miss out on this important discussion. 
https://t.co/djrokF4cjg",2020-05-17 19:54:01,435,1703,173
"66 years ago Brown v. Board was decided and it changed the trajectory of my life. Without this decision, I likely wouldn’t have become a lawyer or eventually be elected a Senator from California. 

Remember, the direction of the Supreme Court is on the ballot in November. Vote.",2020-05-17 18:49:00,4576,21887,278
".@ChrisPappasNH, @AngieCraigMN, and @sharicedavids led the fight to get the Equality Act passed in the House one year ago today.

Now, they’re up for reelection and the GOP wants nothing more than to defeat them and undo our progress. Can you chip in now?
https://t.co/8t80U6IPja",2020-05-17 16:03:00,276,737,279
"Thank you, @BarackObama. 

To the graduating class of seniors—and our future leaders—the power you hold to shape this world toward a more prosperous and equitable future is now in your hands. #GraduateTogether
https://t.co/EOHmX5P1HB",2020-05-17 13:17:08,3736,23412,233
